time,N_1_x_No.1,N_1_y_No.1,N_1_z_No.1,N_2_x_No.1,N_2_y_No.1,N_2_z_No.1,C_3_x_No.1,C_3_y_No.1,C_3_z_No.1,H_4_x_No.1,H_4_y_No.1,H_4_z_No.1,H_5_x_No.1,H_5_y_No.1,H_5_z_No.1,H_6_x_No.1,H_6_y_No.1,H_6_z_No.1,C_7_x_No.1,C_7_y_No.1,C_7_z_No.1,H_8_x_No.1,H_8_y_No.1,H_8_z_No.1,H_9_x_No.1,H_9_y_No.1,H_9_z_No.1,H_10_x_No.1,H_10_y_No.1,H_10_z_No.1,N_1_x_No.2,N_1_y_No.2,N_1_z_No.2,N_2_x_No.2,N_2_y_No.2,N_2_z_No.2,C_3_x_No.2,C_3_y_No.2,C_3_z_No.2,H_4_x_No.2,H_4_y_No.2,H_4_z_No.2,H_5_x_No.2,H_5_y_No.2,H_5_z_No.2,H_6_x_No.2,H_6_y_No.2,H_6_z_No.2,C_7_x_No.2,C_7_y_No.2,C_7_z_No.2,H_8_x_No.2,H_8_y_No.2,H_8_z_No.2,H_9_x_No.2,H_9_y_No.2,H_9_z_No.2,H_10_x_No.2,H_10_y_No.2,H_10_z_No.2,N_1_x_No.3,N_1_y_No.3,N_1_z_No.3,N_2_x_No.3,N_2_y_No.3,N_2_z_No.3,C_3_x_No.3,C_3_y_No.3,C_3_z_No.3,H_4_x_No.3,H_4_y_No.3,H_4_z_No.3,H_5_x_No.3,H_5_y_No.3,H_5_z_No.3,H_6_x_No.3,H_6_y_No.3,H_6_z_No.3,C_7_x_No.3,C_7_y_No.3,C_7_z_No.3,H_8_x_No.3,H_8_y_No.3,H_8_z_No.3,H_9_x_No.3,H_9_y_No.3,H_9_z_No.3,H_10_x_No.3,H_10_y_No.3,H_10_z_No.3
150.0,-0.5426663986,0.2900154841,0.3576088846,0.6508994946,-0.3931323317,0.527554441,1.5902839144,0.2326745644,-0.446951688,1.2713082098,0.6130536545,-1.3639873053,2.071405086,1.2247562293,0.266456254,2.4231451846,-0.638707219,-0.6359774118,-1.6621402149,-0.2299377998,-0.2658078018,-2.4253187959,0.3933960325,0.1191698386,-1.7002845197,-0.0119342584,-1.3324430123,-2.1296668252,-1.3603208341,-0.1667410632,-0.5426663986,0.2900154841,0.3576088846,0.6508994946,-0.3931323317,0.527554441,1.5902839144,0.2326745644,-0.446951688,1.2713082098,0.6130536545,-1.3639873053,2.071405086,1.2247562293,0.266456254,2.4231451846,-0.638707219,-0.6359774118,-1.6621402149,-0.2299377998,-0.2658078018,-2.4253187959,0.3933960325,0.1191698386,-1.7002845197,-0.0119342584,-1.3324430123,-2.1296668252,-1.3603208341,-0.1667410632,-0.4979020059,-0.4523874845,0.3990326419,0.583364083,0.093616347,0.6667674365,1.4872850075,0.1487440836,-0.4490229998,1.6587993829,-0.9508313736,-0.8044692364,0.9718323057,0.731101899,-1.1828717789,2.5866008691,0.4661878642,-0.4108690866,-1.5555693508,0.0655282771,-0.4031386338,-2.0731929839,0.9672429544,0.3029321412,-1.0888866932,0.7027383035,-1.1492723246,-2.2484688324,-0.6578552353,-0.7186513921
151.0,-0.5355185372,0.3087019793,0.3374245944,0.6543658131,-0.4205195314,0.5457813607,1.5837872086,0.2376282965,-0.4389317748,1.2214647455,0.6400105702,-1.3379438169,2.0068678379,1.2294016698,0.1691293626,2.3994157654,-0.6026279833,-0.6679707556,-1.6593249772,-0.2329250096,-0.258573136,-2.4298529666,0.4481669904,0.1095390334,-1.7263762435,-0.0133321942,-1.347335055,-2.0644883578,-1.3829731934,-0.1935788762,-0.5355185372,0.3087019793,0.3374245944,0.6543658131,-0.4205195314,0.5457813607,1.5837872086,0.2376282965,-0.4389317748,1.2214647455,0.6400105702,-1.3379438169,2.0068678379,1.2294016698,0.1691293626,2.3994157654,-0.6026279833,-0.6679707556,-1.6593249772,-0.2329250096,-0.258573136,-2.4298529666,0.4481669904,0.1095390334,-1.7263762435,-0.0133321942,-1.347335055,-2.0644883578,-1.3829731934,-0.1935788762,-0.5045497351,-0.4487310861,0.4066029169,0.5979823572,0.0769563421,0.6615032721,1.4823128347,0.1540265868,-0.443169412,1.5810115004,-0.9085883363,-0.8057943081,0.9528238863,0.7629832817,-1.2084597698,2.6212623052,0.5009645217,-0.4050010419,-1.5539213085,0.0684407792,-0.3994872216,-2.0986015877,0.9491721255,0.1908397782,-1.0693026216,0.6867842361,-1.1587515644,-2.2516489786,-0.6496139779,-0.7213406935
152.0,-0.5246123346,0.3269309064,0.3171180376,0.6551673739,-0.4469145006,0.5616466689,1.5805990587,0.2429464983,-0.4271635673,1.1594417965,0.6658274595,-1.3206293744,1.9378705257,1.2048303829,0.0535725569,2.3591030055,-0.5419909296,-0.6931129582,-1.6601585935,-0.2380119705,-0.2515203327,-2.4393486915,0.4955862238,0.1002248188,-1.7419612128,-0.01597813,-1.3552036057,-1.9827749598,-1.3779939805,-0.2156019726,-0.5246123346,0.3269309064,0.3171180376,0.6551673739,-0.4469145006,0.5616466689,1.5805990587,0.2429464983,-0.4271635673,1.1594417965,0.6658274595,-1.3206293744,1.9378705257,1.2048303829,0.0535725569,2.3591030055,-0.5419909296,-0.6931129582,-1.6601585935,-0.2380119705,-0.2515203327,-2.4393486915,0.4955862238,0.1002248188,-1.7419612128,-0.01597813,-1.3552036057,-1.9827749598,-1.3779939805,-0.2156019726,-0.5113869377,-0.4461853415,0.4136004771,0.6130079261,0.0614653078,0.6575556521,1.4795548739,0.1580743736,-0.4395194409,1.5016762581,-0.8537010057,-0.8088693652,0.9428612634,0.7902428822,-1.2316454405,2.6256872724,0.5330776047,-0.3882828011,-1.5526263156,0.0752131752,-0.3936912633,-2.1189537987,0.9097532223,0.0683105463,-1.0533625778,0.6619124494,-1.1742627803,-2.258690489,-0.6485336747,-0.7286953694
153.0,-0.5101102134,0.344175151,0.2969426842,0.6532362458,-0.4716303087,0.5749510594,1.5789714449,0.2485551607,-0.4134729035,1.0885776629,0.6832413858,-1.3061585058,1.8734406511,1.1639040795,-0.0645912484,2.3110979362,-0.4652564211,-0.7124549941,-1.6644148104,-0.2440327129,-0.2450788019,-2.4483324378,0.526581634,0.0902975813,-1.7464673399,-0.020119775,-1.3525826362,-1.8905090605,-1.3484241277,-0.2297038968,-0.5101102134,0.344175151,0.2969426842,0.6532362458,-0.4716303087,0.5749510594,1.5789714449,0.2485551607,-0.4134729035,1.0885776629,0.6832413858,-1.3061585058,1.8734406511,1.1639040795,-0.0645912484,2.3110979362,-0.4652564211,-0.7124549941,-1.6644148104,-0.2440327129,-0.2450788019,-2.4483324378,0.526581634,0.0902975813,-1.7464673399,-0.020119775,-1.3525826362,-1.8905090605,-1.3484241277,-0.2297038968,-0.5180736699,-0.4444459936,0.4202923554,0.6277939149,0.0471330005,0.6552721566,1.4786579645,0.1625258196,-0.4385072384,1.4274615893,-0.8003485023,-0.8194714827,0.9452353485,0.8098303835,-1.2450945291,2.5974431447,0.5580505309,-0.3625526835,-1.5516338611,0.0844533609,-0.3873988892,-2.1390813427,0.8626244613,-0.0499542018,-1.0406280874,0.6274908473,-1.195065227,-2.2648581255,-0.6529318665,-0.7396226521
154.0,-0.4924272186,0.3599254899,0.2771432877,0.6486359037,-0.4940010085,0.5855402821,1.5759927316,0.2532483997,-0.3999220667,1.0139504097,0.6852189611,-1.2888998176,1.8275871478,1.1397537174,-0.1637307063,2.2712593074,-0.3881378232,-0.7307643924,-1.671258878,-0.2494454878,-0.2394650312,-2.4540429583,0.5352954727,0.0802072707,-1.7403325426,-0.0254843741,-1.3391681725,-1.7953457741,-1.3052395111,-0.2332583386,-0.4924272186,0.3599254899,0.2771432877,0.6486359037,-0.4940010085,0.5855402821,1.5759927316,0.2532483997,-0.3999220667,1.0139504097,0.6852189611,-1.2888998176,1.8275871478,1.1397537174,-0.1637307063,2.2712593074,-0.3881378232,-0.7307643924,-1.671258878,-0.2494454878,-0.2394650312,-2.4540429583,0.5352954727,0.0802072707,-1.7403325426,-0.0254843741,-1.3391681725,-1.7953457741,-1.3052395111,-0.2332583386,-0.5242770301,-0.4431299496,0.4269113726,0.6417017328,0.0339037096,0.6549433269,1.4791458894,0.1688081452,-0.4400754813,1.363252148,-0.7643100231,-0.8443523098,0.9601786373,0.8216533284,-1.245162342,2.5399659587,0.5730200633,-0.3298477275,-1.5503476597,0.0937711989,-0.3824745172,-2.1709529406,0.8306664382,-0.1477061821,-1.0303812375,0.5838133691,-1.2199991508,-2.2646365447,-0.6603316713,-0.752141596
155.0,-0.4721585101,0.3737287228,0.2579829502,0.6415391244,-0.5134010465,0.5932948028,1.568543522,0.2553456738,-0.387589666,0.9410839724,0.6672210422,-1.2656741489,1.8122476418,1.1728539031,-0.2280773135,2.2596310852,-0.3304924654,-0.756839614,-1.679478695,-0.2522782429,-0.234677181,-2.4563624979,0.5193101093,0.071568163,-1.7248853937,-0.0314779081,-1.3176878281,-1.7050012341,-1.2685603583,-0.2244750322,-0.4721585101,0.3737287228,0.2579829502,0.6415391244,-0.5134010465,0.5932948028,1.568543522,0.2553456738,-0.387589666,0.9410839724,0.6672210422,-1.2656741489,1.8122476418,1.1728539031,-0.2280773135,2.2596310852,-0.3304924654,-0.756839614,-1.679478695,-0.2522782429,-0.234677181,-2.4563624979,0.5193101093,0.071568163,-1.7248853937,-0.0314779081,-1.3176878281,-1.7050012341,-1.2685603583,-0.2244750322,-0.5297110495,-0.441835909,0.4336386425,0.654170717,0.0216697089,0.6567389643,1.4802067364,0.1772401199,-0.444065024,1.3122896032,-0.7524497488,-0.8866584143,0.985442744,0.8281066685,-1.2314558699,2.4640792631,0.577777194,-0.2919475445,-1.548112288,0.1011265483,-0.3801889987,-2.2252679622,0.8319937676,-0.2159785932,-1.0220803896,0.5321450845,-1.2472949367,-2.2540048693,-0.6690174871,-0.7640942921
156.0,-0.4500159358,0.3852338525,0.2397745426,0.6321597219,-0.5293082354,0.5981462104,1.5558158648,0.2559361882,-0.3762178914,0.8756828852,0.6278634691,-1.2353344222,1.8234047522,1.2581922857,-0.2599434084,2.2855910506,-0.30197181,-0.7962078944,-1.6878446387,-0.250873069,-0.2305362531,-2.457773531,0.4799855578,0.0669887589,-1.7021105213,-0.0374005053,-1.2934569323,-1.6241741775,-1.2594865785,-0.2025522653,-0.4500159358,0.3852338525,0.2397745426,0.6321597219,-0.5293082354,0.5981462104,1.5558158648,0.2559361882,-0.3762178914,0.8756828852,0.6278634691,-1.2353344222,1.8234047522,1.2581922857,-0.2599434084,2.2855910506,-0.30197181,-0.7962078944,-1.6878446387,-0.250873069,-0.2305362531,-2.457773531,0.4799855578,0.0669887589,-1.7021105213,-0.0374005053,-1.2934569323,-1.6241741775,-1.2594865785,-0.2025522653,-0.5341421144,-0.440212859,0.4405868151,0.6647649605,0.0102742837,0.6606574854,1.4802770046,0.1865370882,-0.4505423934,1.278121703,-0.7580087707,-0.9426555078,1.0166847771,0.833771191,-1.206725059,2.3905928203,0.5764739086,-0.2491590657,-1.5455226139,0.1064183873,-0.3808686259,-2.2951715324,0.8618887627,-0.2565795793,-1.015573561,0.4747922564,-1.2747134764,-2.231474512,-0.6782701955,-0.7734550874
157.0,-0.4267874776,0.3941986046,0.222899924,0.6206962801,-0.5413303405,0.6000967262,1.5399092851,0.257355434,-0.3660930194,0.8235827298,0.5689817589,-1.1983318853,1.8469424959,1.3548961538,-0.2673590647,2.3357787267,-0.2931476428,-0.8418620849,-1.695148694,-0.2454859938,-0.226772617,-2.4637527939,0.423136489,0.0700122083,-1.6743852055,-0.0426825724,-1.2733235532,-1.5545627307,-1.2816368713,-0.1678492935,-0.4267874776,0.3941986046,0.222899924,0.6206962801,-0.5413303405,0.6000967262,1.5399092851,0.257355434,-0.3660930194,0.8235827298,0.5689817589,-1.1983318853,1.8469424959,1.3548961538,-0.2673590647,2.3357787267,-0.2931476428,-0.8418620849,-1.695148694,-0.2454859938,-0.226772617,-2.4637527939,0.423136489,0.0700122083,-1.6743852055,-0.0426825724,-1.2733235532,-1.5545627307,-1.2816368713,-0.1678492935,-0.5374151637,-0.4379801233,0.4477881888,0.6731850217,-0.0004718067,0.6665221041,1.4773347767,0.1945158262,-0.4596726704,1.2644148855,-0.7683704516,-1.0043918496,1.0478263479,0.8452582775,-1.1769049625,2.3469389067,0.5770890968,-0.1990873007,-1.543951699,0.110640989,-0.3844328341,-2.3618213485,0.9026126259,-0.2749439619,-1.0110351908,0.4150800069,-1.2999591251,-2.1983041569,-0.6879968327,-0.7784825987
158.0,-0.4033164849,0.400455763,0.2077966581,0.6073252805,-0.5491887561,0.5992240173,1.5236628669,0.2604992673,-0.3581266998,0.7898013125,0.4954165414,-1.1575588707,1.871205352,1.4321610993,-0.2559365771,2.3882186239,-0.2894444823,-0.88053031,-1.6999169898,-0.2383980913,-0.2231160263,-2.4825313617,0.3584173223,0.0847308077,-1.6443122239,-0.047194066,-1.2633297496,-1.4988077535,-1.3184615346,-0.1227053217,-0.4033164849,0.400455763,0.2077966581,0.6073252805,-0.5491887561,0.5992240173,1.5236628669,0.2604992673,-0.3581266998,0.7898013125,0.4954165414,-1.1575588707,1.871205352,1.4321610993,-0.2559365771,2.3882186239,-0.2894444823,-0.88053031,-1.6999169898,-0.2383980913,-0.2231160263,-2.4825313617,0.3584173223,0.0847308077,-1.6443122239,-0.047194066,-1.2633297496,-1.4988077535,-1.3184615346,-0.1227053217,-0.5394876985,-0.4349154247,0.4552038893,0.6792512873,-0.0107648494,0.6740233977,1.4706265901,0.1994568964,-0.4712235017,1.2730198945,-0.7730676388,-1.0640516133,1.0721327022,0.870459506,-1.1500320281,2.3478767883,0.5836831792,-0.1399907369,-1.5442881011,0.1145431676,-0.39065843,-2.4095990031,0.9394968738,-0.2760711118,-1.0086375518,0.3570537747,-1.3212530971,-2.1583588233,-0.6987975773,-0.7780618842
159.0,-0.3804766725,0.4038922806,0.1949125143,0.5922215859,-0.5527062351,0.5956702196,1.5093522229,0.2652652412,-0.3527967604,0.7765799535,0.4142775985,-1.1196928185,1.8887497333,1.4751609216,-0.2300312333,2.4273798006,-0.2819867033,-0.9022521296,-1.7007406193,-0.2320358224,-0.2193886215,-2.5210461735,0.294793122,0.1139847082,-1.6147831957,-0.0514864283,-1.2656223143,-1.4605083303,-1.3503141457,-0.0713660968,-0.3804766725,0.4038922806,0.1949125143,0.5922215859,-0.5527062351,0.5956702196,1.5093522229,0.2652652412,-0.3527967604,0.7765799535,0.4142775985,-1.1196928185,1.8887497333,1.4751609216,-0.2300312333,2.4273798006,-0.2819867033,-0.9022521296,-1.7007406193,-0.2320358224,-0.2193886215,-2.5210461735,0.294793122,0.1139847082,-1.6147831957,-0.0514864283,-1.2656223143,-1.4605083303,-1.3503141457,-0.0713660968,-0.5404308975,-0.4308546861,0.4627485592,0.6829025168,-0.020775281,0.6827702438,1.4617428211,0.2010401774,-0.4841995724,1.3031332529,-0.7657268919,-1.1158822718,1.0849358505,0.9153433,-1.1322179688,2.3807201989,0.5899839486,-0.0780566805,-1.5466919819,0.1184510836,-0.3991492878,-2.4298783171,0.96387258,-0.2643680081,-1.0082230623,0.3049221474,-1.3377780579,-2.1174539805,-0.7122652917,-0.7720040798
160.0,-0.3591194358,0.4044673309,0.1846379265,0.5755860288,-0.5518050856,0.5896199138,1.4987465746,0.2712156716,-0.3498423921,0.7816824932,0.3333736389,-1.0953590256,1.8947264353,1.4780777103,-0.1936779183,2.4459024347,-0.2674367631,-0.9019935107,-1.697155997,-0.2276198249,-0.215417703,-2.5769992877,0.2346414467,0.1561170872,-1.5890483151,-0.0566615621,-1.2771905656,-1.4418135209,-1.3645655647,-0.0187104971,-0.3591194358,0.4044673309,0.1846379265,0.5755860288,-0.5518050856,0.5896199138,1.4987465746,0.2712156716,-0.3498423921,0.7816824932,0.3333736389,-1.0953590256,1.8947264353,1.4780777103,-0.1936779183,2.4459024347,-0.2674367631,-0.9019935107,-1.697155997,-0.2276198249,-0.215417703,-2.5769992877,0.2346414467,0.1561170872,-1.5890483151,-0.0566615621,-1.2771905656,-1.4418135209,-1.3645655647,-0.0187104971,-0.540401645,-0.4257041083,0.4703129997,0.6842153619,-0.0306188201,0.6923216171,1.4528811053,0.2000773494,-0.4974963984,1.351688374,-0.7434937671,-1.1564353585,1.0866013004,0.9785685879,-1.1226066488,2.4221150225,0.5869789486,-0.0248511457,-1.5508725085,0.1224507721,-0.4093555391,-2.4192509535,0.9712502151,-0.2438222099,-1.0092668385,0.2624601259,-1.3497660385,-2.0819826427,-0.7305707452,-0.7608812682
161.0,-0.3400161317,0.4022493082,0.1772288104,0.5576767812,-0.5465164682,0.5812724442,1.4932147298,0.2778766521,-0.3485263311,0.7993788556,0.2590652876,-1.096230491,1.8859022052,1.4400860478,-0.1507699291,2.442282167,-0.24575439,-0.8781064771,-1.689893882,-0.2252880978,-0.2108813856,-2.6372359425,0.175015138,0.2042575076,-1.5703425882,-0.0639316341,-1.2916983846,-1.4426421603,-1.3558634294,0.0307774629,-0.3400161317,0.4022493082,0.1772288104,0.5576767812,-0.5465164682,0.5812724442,1.4932147298,0.2778766521,-0.3485263311,0.7993788556,0.2590652876,-1.096230491,1.8859022052,1.4400860478,-0.1507699291,2.442282167,-0.24575439,-0.8781064771,-1.689893882,-0.2252880978,-0.2108813856,-2.6372359425,0.175015138,0.2042575076,-1.5703425882,-0.0639316341,-1.2916983846,-1.4426421603,-1.3558634294,0.0307774629,-0.5396165513,-0.4194486784,0.4777809727,0.683402377,-0.0403512529,0.7022102105,1.4454195774,0.1979913022,-0.510465044,1.4140554467,-0.7068561641,-1.1847061367,1.0817944664,1.0503303668,-1.1142023267,2.4548994449,0.5699450948,0.0100943102,-1.556345977,0.1264030929,-0.420674264,-2.3781931252,0.9602716199,-0.2179632577,-1.011101655,0.2325400765,-1.358265302,-2.057121851,-0.7549310343,-0.7453822165
162.0,-0.3238359907,0.3974566455,0.1727436971,0.5388507077,-0.537007948,0.5708129184,1.4933159004,0.2847369395,-0.3481979863,0.8254209577,0.1952664623,-1.128535695,1.8607678241,1.3652460265,-0.1048426527,2.4197104313,-0.2191784,-0.831241089,-1.6802119213,-0.2247940131,-0.2053930151,-2.6860867604,0.1138726906,0.2499555659,-1.5612091697,-0.0742193768,-1.3024720261,-1.4608983356,-1.324534747,0.0735528692,-0.3238359907,0.3974566455,0.1727436971,0.5388507077,-0.537007948,0.5708129184,1.4933159004,0.2847369395,-0.3481979863,0.8254209577,0.1952664623,-1.128535695,1.8607678241,1.3652460265,-0.1048426527,2.4197104313,-0.2191784,-0.831241089,-1.6802119213,-0.2247940131,-0.2053930151,-2.6860867604,0.1138726906,0.2499555659,-1.5612091697,-0.0742193768,-1.3024720261,-1.4608983356,-1.324534747,0.0735528692,-0.5383407468,-0.4121532094,0.485038811,0.6807866834,-0.0499820339,0.7119677515,1.440023159,0.1963971864,-0.5225977305,1.4847662467,-0.6600173736,-1.2026325223,1.0758986821,1.1177564688,-1.0997152414,2.4699875266,0.5384667256,0.0215604409,-1.5624987195,0.1297773237,-0.4325744777,-2.3114253587,0.933354658,-0.1895077078,-1.0132208909,0.2168513802,-1.3647284499,-2.045516562,-0.7838424818,-0.7257530666
163.0,-0.311181321,0.390509,0.1710067183,0.5196206875,-0.5236445869,0.5583972304,1.4982676079,0.2908524492,-0.3487510685,0.8609491796,0.1449259503,-1.1879596538,1.8208594947,1.2661551435,-0.0579795714,2.3866961568,-0.1924655414,-0.7643951234,-1.669308617,-0.2257590517,-0.198657518,-2.7125090382,0.0526375633,0.2866353463,-1.563015893,-0.0879773075,-1.3045846226,-1.4926126736,-1.2763644716,0.107529619,-0.311181321,0.390509,0.1710067183,0.5196206875,-0.5236445869,0.5583972304,1.4982676079,0.2908524492,-0.3487510685,0.8609491796,0.1449259503,-1.1879596538,1.8208594947,1.2661551435,-0.0579795714,2.3866961568,-0.1924655414,-0.7643951234,-1.669308617,-0.2257590517,-0.198657518,-2.7125090382,0.0526375633,0.2866353463,-1.563015893,-0.0879773075,-1.3045846226,-1.4926126736,-1.2763644716,0.107529619,-0.5368820532,-0.4039601556,0.4919752916,0.6767741233,-0.0594904949,0.7211555596,1.4369886035,0.1967750385,-0.5331979187,1.5583996489,-0.61069876,-1.2153370524,1.072776553,1.1702232578,-1.0751188568,2.4639399495,0.4948864003,0.0081162589,-1.5684255106,0.1314450493,-0.4447149163,-2.2296779171,0.8990061761,-0.159292929,-1.0154970072,0.2158239968,-1.3705777313,-2.0472399001,-0.8127340097,-0.7019236088
164.0,-0.3026710618,0.3820937709,0.1715862789,0.5007183227,-0.5070910362,0.5441753262,1.5058670737,0.2942678419,-0.3506220635,0.9096944455,0.1113740238,-1.2622229851,1.7730409465,1.1708409488,-0.0076056612,2.3586704775,-0.1737909662,-0.6835364106,-1.658185228,-0.2275111616,-0.1905579767,-2.7116574699,-0.0046212796,0.3106329641,-1.5758404392,-0.1051721746,-1.2957337376,-1.5319940364,-1.2236736715,0.1329009574,-0.3026710618,0.3820937709,0.1715862789,0.5007183227,-0.5070910362,0.5441753262,1.5058670737,0.2942678419,-0.3506220635,0.9096944455,0.1113740238,-1.2622229851,1.7730409465,1.1708409488,-0.0076056612,2.3586704775,-0.1737909662,-0.6835364106,-1.658185228,-0.2275111616,-0.1905579767,-2.7116574699,-0.0046212796,0.3106329641,-1.5758404392,-0.1051721746,-1.2957337376,-1.5319940364,-1.2236736715,0.1329009574,-0.5355767242,-0.3950866258,0.4984744004,0.6718299845,-0.0688363627,0.7293986931,1.436312177,0.2001738506,-0.5415031077,1.6303107217,-0.567817975,-1.2297101655,1.074477197,1.2013093529,-1.0397675655,2.437868223,0.4435328008,-0.0281414076,-1.5727826896,0.1296359295,-0.4570642861,-2.1504500177,0.873922971,-0.1244789732,-1.018218425,0.2287227914,-1.3769052454,-2.0607670466,-0.8355109454,-0.6741237537
165.0,-0.2990423569,0.3732260167,0.1737954435,0.4831347751,-0.4884240051,0.5283519197,1.5131151588,0.29222785,-0.354700624,0.9735446481,0.0973632018,-1.3376727275,1.7284863155,1.1211803793,0.0569901174,2.3567967428,-0.1740947022,-0.5963217434,-1.647628321,-0.2289839895,-0.1811857313,-2.6841713967,-0.0524000761,0.3210956174,-1.5986179278,-0.1253207966,-1.2764800497,-1.5721470077,-1.1851725076,0.152753826,-0.2990423569,0.3732260167,0.1737954435,0.4831347751,-0.4884240051,0.5283519197,1.5131151588,0.29222785,-0.354700624,0.9735446481,0.0973632018,-1.3376727275,1.7284863155,1.1211803793,0.0569901174,2.3567967428,-0.1740947022,-0.5963217434,-1.647628321,-0.2289839895,-0.1811857313,-2.6841713967,-0.0524000761,0.3210956174,-1.5986179278,-0.1253207966,-1.2764800497,-1.5721470077,-1.1851725076,0.152753826,-0.5347604714,-0.3858190233,0.5044083412,0.6664583287,-0.0779635444,0.7364127778,1.4375973868,0.2068192618,-0.5471561319,1.6961938177,-0.5370383374,-1.2507645455,1.0815252382,1.2090546541,-0.9955003469,2.3986331534,0.3905655116,-0.0808260578,-1.5743105839,0.1226400081,-0.469792373,-2.090989285,0.8768403155,-0.0793850112,-1.0219106086,0.2537921002,-1.384433303,-2.0840215484,-0.8468155381,-0.6433511122
166.0,-0.3012218861,0.3652427148,0.1767434609,0.4681057408,-0.4691647229,0.5112309792,1.5184099046,0.2839263806,-0.3615134642,1.0515268847,0.1035840332,-1.4032395507,1.6913510042,1.135143441,0.1420677228,2.3954385094,-0.2000729666,-0.5064983384,-1.638067236,-0.2292265442,-0.1707015566,-2.6356662901,-0.084571862,0.3199589379,-1.6294310867,-0.1475195621,-1.2502213166,-1.6070267012,-1.1790211125,0.1713070592,-0.3012218861,0.3652427148,0.1767434609,0.4681057408,-0.4691647229,0.5112309792,1.5184099046,0.2839263806,-0.3615134642,1.0515268847,0.1035840332,-1.4032395507,1.6913510042,1.135143441,0.1420677228,2.3954385094,-0.2000729666,-0.5064983384,-1.638067236,-0.2292265442,-0.1707015566,-2.6356662901,-0.084571862,0.3199589379,-1.6294310867,-0.1475195621,-1.2502213166,-1.6070267012,-1.1790211125,0.1713070592,-0.5347382388,-0.3764949489,0.5096357574,0.6611811748,-0.0868009448,0.742008626,1.439908928,0.2158776038,-0.5505889985,1.7507309311,-0.5180393173,-1.2787242299,1.0929729796,1.1963207268,-0.9460804753,2.3617232586,0.3435454497,-0.1381751143,-1.5729794394,0.1105017427,-0.4825183715,-2.0542391756,0.9099591005,-0.0242923513,-1.0271003498,0.2883424326,-1.3936018571,-2.1149898468,-0.8438022843,-0.6114573426
167.0,-0.3102582682,0.359648135,0.1794624297,0.4570090941,-0.4510902648,0.4931666373,1.5231366045,0.2716840501,-0.3697930932,1.1406685681,0.1283109257,-1.4513570186,1.6566025772,1.1835369033,0.2304382187,2.4651330203,-0.2449038632,-0.4120105153,-1.6294033099,-0.2284786265,-0.1590274396,-2.5769286568,-0.0951194401,0.3123556387,-1.6658835376,-0.1705296276,-1.2226285657,-1.6330192186,-1.2093640647,0.1891730247,-0.3102582682,0.359648135,0.1794624297,0.4570090941,-0.4510902648,0.4931666373,1.5231366045,0.2716840501,-0.3697930932,1.1406685681,0.1283109257,-1.4513570186,1.6566025772,1.1835369033,0.2304382187,2.4651330203,-0.2449038632,-0.4120105153,-1.6294033099,-0.2284786265,-0.1590274396,-2.5769286568,-0.0951194401,0.3123556387,-1.6658835376,-0.1705296276,-1.2226285657,-1.6330192186,-1.2093640647,0.1891730247,-0.5357780468,-0.3674606857,0.5139999101,0.6565124447,-0.0952669122,0.7460726182,1.4418314222,0.2256953985,-0.5527745271,1.7876748347,-0.5064632317,-1.3101009173,1.1060427135,1.1718296466,-0.8970843516,2.3507363251,0.3094181573,-0.1847550884,-1.5697785765,0.0952961686,-0.49396672,-2.030544541,0.9557533781,0.02990145,-1.0344268953,0.3288600119,-1.4042672669,-2.1520450012,-0.826799289,-0.5808821601
168.0,-0.3269847946,0.3577545813,0.1811086831,0.4510958461,-0.4357884593,0.4744022398,1.5297894278,0.2576470156,-0.3773891276,1.2368554511,0.1680380776,-1.4781127258,1.6223874195,1.2330042191,0.2995940709,2.5408812819,-0.2935227712,-0.3126437817,-1.6210403319,-0.2283455415,-0.1459381644,-2.5237349551,-0.0790765375,0.3068585667,-1.7054585988,-0.1930234691,-1.1997787927,-1.6484984942,-1.2633090266,0.202291727,-0.3269847946,0.3577545813,0.1811086831,0.4510958461,-0.4357884593,0.4744022398,1.5297894278,0.2576470156,-0.3773891276,1.2368554511,0.1680380776,-1.4781127258,1.6223874195,1.2330042191,0.2995940709,2.5408812819,-0.2935227712,-0.3126437817,-1.6210403319,-0.2283455415,-0.1459381644,-2.5237349551,-0.0790765375,0.3068585667,-1.7054585988,-0.1930234691,-1.1997787927,-1.6484984942,-1.2633090266,0.202291727,-0.5381101273,-0.3590254296,0.5173313721,0.6529150534,-0.1032835132,0.7485402887,1.4426418219,0.2343282318,-0.5542657484,1.8016095266,-0.4973745125,-1.340543925,1.1158158802,1.1507456804,-0.8555384562,2.3821485755,0.2911798759,-0.2100911558,-1.5655086497,0.0794919039,-0.5028094864,-2.01114062,0.9952469192,0.0706854981,-1.0449231246,0.3712024831,-1.4151914947,-2.1941510748,-0.7988124063,-0.5541285651
