time,N_1_x,N_1_y,N_1_z,N_2_x,N_2_y,N_2_z,C_3_x,C_3_y,C_3_z,H_4_x,H_4_y,H_4_z,H_5_x,H_5_y,H_5_z,H_6_x,H_6_y,H_6_z,C_7_x,C_7_y,C_7_z,H_8_x,H_8_y,H_8_z,H_9_x,H_9_y,H_9_z,H_10_x,H_10_y,H_10_z
318.0,-0.4456055323,-0.4995459935,-0.4090241218,0.3135076683,0.2255229974,0.2258504281,2.0004019613,0.3549470981,-0.0560629647,2.3129611296,-0.2372235607,-0.7877114493,2.5647863254,1.3253032209,-0.2710351277,2.3701943906,0.2624046862,1.0881580259,-1.8728285901,-0.2173628084,0.2424247252,-1.9630974104,0.9624480074,0.0740899815,-2.7097139936,-0.7273449565,-0.4413943868,-2.0856002704,-0.4406411648,1.3289140802
319.0,-0.4395612736,-0.5027793094,-0.4307775341,0.3085017825,0.2159533849,0.2266367801,1.980453648,0.3686470158,-0.0382940985,2.2794670944,-0.2878067355,-0.7411122948,2.5248689952,1.207595187,-0.3145703551,2.2982593311,0.3169811194,1.0055701042,-1.8473251614,-0.2047406115,0.2570314266,-1.9248303564,0.9522526799,0.0395762728,-2.6936624899,-0.7059314414,-0.3653498366,-2.0750587679,-0.4727424539,1.2725404464
320.0,-0.4344578255,-0.5058229766,-0.4513668779,0.3061776979,0.208119521,0.227645243,1.9572071922,0.3818369987,-0.0179627783,2.256196398,-0.3703087141,-0.7084402783,2.4748618,1.1188830963,-0.368077168,2.2269717545,0.3581431441,0.9182572506,-1.8229028437,-0.1909228156,0.2679328423,-1.8892257667,0.9152061304,0.0153975026,-2.6592485098,-0.6761666592,-0.2803047285,-2.053045145,-0.5049227478,1.2198024116
321.0,-0.4302448492,-0.5084937818,-0.4704956574,0.3065021753,0.2019935748,0.2286875167,1.9284830288,0.3903897833,0.0002047528,2.2363596597,-0.4674339581,-0.6709757367,2.4345742588,1.090305772,-0.4474153295,2.1725701225,0.3853612444,0.8797427458,-1.7988964164,-0.1762108011,0.2740185864,-1.8575569807,0.8614033018,0.00401445,-2.6160352628,-0.6436644238,-0.1984240353,-2.0201880032,-0.5389958604,1.1920134218
322.0,-0.4267937934,-0.5105798862,-0.4878687492,0.3093514139,0.1974207681,0.2295197774,1.8938876775,0.3930046828,0.0114572849,2.215303839,-0.5614576732,-0.6163369583,2.4025651306,1.1148597884,-0.5538605866,2.1491956825,0.4033097384,0.935494252,-1.7742411341,-0.1615543246,0.2756057785,-1.8311283015,0.8105106424,0.0048099349,-2.57981724,-0.6173331916,-0.1340036694,-1.9754941534,-0.5751126383,1.1995961201
323.0,-0.4239265497,-0.5118503161,-0.5032160572,0.3144924043,0.1941798179,0.229879169,1.8560564017,0.3908201112,0.0168261365,2.1909798015,-0.63950161,-0.540981998,2.3615813031,1.1597774099,-0.6668421065,2.1488751834,0.4189956885,1.0489236389,-1.7480748175,-0.1491123141,0.2746050455,-1.8111784984,0.7903721867,0.0134979362,-2.5662431738,-0.6057370125,-0.0975921888,-1.915681237,-0.6076542082,1.2347306077
324.0,-0.4214397305,-0.5120554125,-0.5163028333,0.3215768047,0.1920439346,0.2295434069,1.8176539199,0.3849827044,0.0196138425,2.1629111201,-0.6930201464,-0.4468930592,2.30110695,1.1996097863,-0.7655662088,2.1562878513,0.4365377357,1.1611685774,-1.7205708919,-0.1412120719,0.2728234931,-1.7983864083,0.8201410574,0.026447155,-2.5779862416,-0.6099319454,-0.0894738107,-1.8387335681,-0.6281928059,1.2803704571
325.0,-0.4191283368,-0.5109401958,-0.5269391598,0.3301301105,0.1907945536,0.2283686531,1.7801972,0.3761856541,0.0216793276,2.1317314011,-0.7174922223,-0.3391203427,2.2193070518,1.2208793058,-0.8376099759,2.1620327645,0.4576538891,1.2412901396,-1.693054486,-0.1381812002,0.2707066723,-1.7916529571,0.8887044454,0.0464315505,-2.6025765966,-0.622566575,-0.1011949203,-1.7461573262,-0.6305874706,1.3207750668
326.0,-0.416798379,-0.5082674802,-0.5350044863,0.3395071156,0.1902073011,0.2262936595,1.7445785887,0.3650222803,0.0238855037,2.0992023813,-0.7129733286,-0.2246652795,2.1188763593,1.217247669,-0.8769902975,2.1614101266,0.483133011,1.278015962,-1.6670903277,-0.1386089543,0.2679987302,-1.7881773873,0.966306997,0.0782580391,-2.6238140933,-0.6346649466,-0.1223389578,-1.6424348153,-0.6124939458,1.3449595274
327.0,-0.4142649902,-0.5038438469,-0.5404764128,0.3488407136,0.1900352519,0.2233450472,1.7114803703,0.3523408382,0.0267618158,2.0685801164,-0.6854146923,-0.1118039016,2.0047972309,1.1862271423,-0.8817378616,2.1520462043,0.5135880328,1.2687621542,-1.6437648514,-0.1409610379,0.2645635094,-1.7850964495,1.0279939263,0.1229593314,-2.6299177368,-0.6401673501,-0.1443927689,-1.533783539,-0.5748163241,1.3469046608
328.0,-0.411348379,-0.4975428638,-0.5434485949,0.3570231289,0.1899965158,0.2196568962,1.6814898192,0.3394311229,0.0307390997,2.0451144479,-0.6481311395,-0.0089990515,1.8838902453,1.1283909478,-0.8534635756,2.1327927775,0.5498409391,1.2150929411,-1.6235965425,-0.1441010554,0.2604459769,-1.7803850779,1.0598465127,0.1779392549,-2.6148644976,-0.6364386766,-0.1613894468,-1.4270991157,-0.5210796198,1.3255222854
329.0,-0.4078801969,-0.4893227654,-0.5441386489,0.3627591216,0.1897716635,0.2155036394,1.6550876936,0.327751601,0.0361773438,2.0356138886,-0.6201186659,0.0771094322,1.7651067275,1.0488775981,-0.7994528681,2.1035674901,0.5932459083,1.1220980271,-1.6066920879,-0.1471640593,0.2556783846,-1.7729141094,1.05654314,0.2386917064,-2.5776577944,-0.6236522505,-0.1696189271,-1.3289813509,-0.4570921223,1.2849842315
330.0,-0.4037282002,-0.479244381,-0.5428933618,0.3647306398,0.189030212,0.2113382402,1.6327241913,0.3177644279,0.0434638407,2.0451443697,-0.6166166923,0.1432403704,1.6592946645,0.9612112432,-0.7378956157,2.0662461455,0.6462754185,1.0005806321,-1.5928678263,-0.1494267554,0.2501661163,-1.7623744004,1.0191498964,0.2998141109,-2.5222798185,-0.6046036944,-0.1676212878,-1.2446181326,-0.3905594267,1.2349408894
331.0,-0.3988457537,-0.4674974032,-0.5401909552,0.361896021,0.1875227119,0.2078032489,1.6149388737,0.307597532,0.053094188,2.0724557084,-0.6380970683,0.1884585789,1.5762243459,0.8896666885,-0.7027162251,2.0273745244,0.7143345787,0.8721050048,-1.5816228747,-0.1503622448,0.2437870118,-1.7493965439,0.9551262244,0.3556014868,-2.4588404366,-0.5851983574,-0.1568276283,-1.1768980283,-0.3301253482,1.1890939869
332.0,-0.3933516196,-0.4544336064,-0.5366356721,0.3538764996,0.1852485791,0.2056582865,1.6021345946,0.2940347444,0.064420943,2.1105019228,-0.6723930005,0.2133361247,1.5196249583,0.854333501,-0.7276815794,2.0008017726,0.8093775923,0.7702880461,-1.5719683338,-0.1499117723,0.2367110091,-1.7359526303,0.8801293273,0.4010396097,-2.4044118265,-0.5748476489,-0.1422795728,-1.1269676579,-0.283755674,1.1606039793
333.0,-0.3876283519,-0.4405834243,-0.5329460429,0.3412417532,0.1825799278,0.2056269124,1.5946260435,0.2761413942,0.0748226258,2.1509400611,-0.7047693731,0.2206004372,1.4898364178,0.8448303143,-0.8081307931,1.9967637479,0.9417241297,0.7144458661,-1.5625648818,-0.1488941632,0.2295245614,-1.7257766548,0.8189618463,0.4336678964,-2.3782732086,-0.5841140232,-0.1308717059,-1.0963406187,-0.2572856822,1.1562824454
334.0,-0.3823463348,-0.4266204817,-0.5299343497,0.3255165715,0.1801839517,0.2083182096,1.5934389471,0.2567307723,0.0828678471,2.1869069648,-0.7240936607,0.2144449609,1.4874529454,0.8363418123,-0.9121521021,2.0055098837,1.0930801041,0.6852180509,-1.5528336636,-0.1490293496,0.2227643358,-1.7235547369,0.7979141896,0.4544886781,-2.387793506,-0.6172046299,-0.1252792187,-1.0879192549,-0.2537508334,1.1745340804
335.0,-0.3783210951,-0.4132753695,-0.5284545653,0.3089249679,0.1788410503,0.2142829892,1.5991439865,0.2393349531,0.0880718686,2.2140059874,-0.7245421454,0.1994202877,1.5110460747,0.8130535477,-1.0128921153,2.0135575188,1.2316030834,0.6596131987,-1.5439260136,-0.1516195091,0.2168116062,-1.7316180999,0.8245364592,0.4641013243,-2.4209879909,-0.6670304097,-0.1213363641,-1.1047055629,-0.2732001895,1.2076253502
336.0,-0.3762767425,-0.4012065243,-0.5292654112,0.2938729529,0.1792558588,0.2239987109,1.6111332165,0.2261311714,0.0898620893,2.2309179391,-0.7057040164,0.1800245843,1.5570399937,0.7687837818,-1.0944448434,2.0150541404,1.3364588046,0.6279685709,-1.5379947069,-0.1563800431,0.2123805987,-1.7477900182,0.8802837186,0.4592982545,-2.4585530132,-0.7211292472,-0.1137874209,-1.1479298974,-0.312900261,1.2449883389
337.0,-0.3766283837,-0.39082305,-0.5327907223,0.2823445548,0.1818436296,0.2376968816,1.6280713307,0.2183582946,0.0876770772,2.2399603325,-0.6726425934,0.1607076685,1.6206792586,0.702483504,-1.1479162415,2.0091631073,1.3979638057,0.5880589532,-1.5369886758,-0.1623389254,0.2102912336,-1.7679443871,0.9390167109,0.4369745584,-2.4858418337,-0.768869288,-0.1005880231,-1.2157848106,-0.3679580168,1.2761594447
338.0,-0.3793682844,-0.3821372529,-0.5388819773,0.2755147833,0.1865631985,0.2551470101,1.6483238613,0.2169799668,0.0810911094,2.2473033835,-0.6357506825,0.1460123242,1.6965573841,0.6158301117,-1.1684481458,1.9971777541,1.4124746829,0.5402843878,-1.5421615755,-0.168805599,0.2109843267,-1.7887813319,0.9812421444,0.3973733851,-2.4953959503,-0.8035388427,-0.082844065,-1.3031308149,-0.4321863935,1.2931596278
339.0,-0.3841154523,-0.3747602172,-0.5467478146,0.2737160875,0.1929097855,0.2755665397,1.6702668733,0.2227611634,0.069878967,2.2613520598,-0.6082917007,0.1407067532,1.7787320973,0.5125702623,-1.1544700746,1.9814875566,1.3799609345,0.4860468746,-1.5540562091,-0.1754902947,0.2143579651,-1.8085253055,0.9958585103,0.3436507152,-2.4857540192,-0.8219698951,-0.0637727344,-1.4021708026,-0.4990534437,1.2920821765
340.0,-0.3902939378,-0.3680557028,-0.5551144555,0.2766648252,0.2000837766,0.2977345255,1.6927066666,0.2355844338,0.0541294749,2.2875944688,-0.5992804929,0.1496941404,1.8608623884,0.3985991238,-1.1089788709,1.9656875572,1.3049362252,0.4278348211,-1.5725469259,-0.1823172996,0.2198160478,-1.826761835,0.9783715107,0.2806609865,-2.4605733856,-0.8242540218,-0.0482085991,-1.5037483768,-0.5626003419,1.2738184324
341.0,-0.3973194398,-0.3613515264,-0.5625202501,0.2837574338,0.2072299998,0.320232174,1.7150995214,0.2533556398,0.034433636,2.3234741885,-0.6064152764,0.1772483486,1.9370664181,0.2817685565,-1.0427813522,1.9558126363,1.2023333548,0.3709264456,-1.5967988399,-0.1892572013,0.2264196963,-1.8443125588,0.9301653016,0.2141379951,-2.4287619735,-0.8143149965,-0.0425993413,-1.5989298352,-0.6182470672,1.2438836511
342.0,-0.4046978168,-0.3540946211,-0.5675964621,0.2943024807,0.2136294518,0.341686213,1.7368749919,0.2712151252,0.0118799955,2.3603864675,-0.6185108261,0.2256859735,2.0041910628,0.169843708,-0.9777900944,1.9633044103,1.1108984428,0.3277160521,-1.6252151388,-0.1963188188,0.233130547,-1.8634089386,0.8596836815,0.1499329868,-2.4043367123,-0.800694364,-0.0549255278,-1.6806300677,-0.6633186866,1.2110743463
343.0,-0.412033101,-0.3459047085,-0.569247006,0.3076473168,0.2187894803,0.3609452695,1.7566141111,0.2824424532,-0.0124525635,2.3897072839,-0.6237974891,0.2945472194,2.0638448169,0.0662684819,-0.9421604001,2.005840243,1.0944985536,0.3190847214,-1.6557071717,-0.2039028973,0.2390880457,-1.8880666201,0.7845802355,0.0926311707,-2.4023322156,-0.7946158577,-0.0932654075,-1.7448680408,-0.6969736146,1.1847861582
344.0,-0.419013647,-0.336550585,-0.5667079747,0.323203823,0.2224244798,0.3771547543,1.7738277125,0.2854268082,-0.0367886591,2.4056447881,-0.6145862875,0.380519255,2.1187447915,-0.0299610303,-0.9507834378,2.0869036272,1.164016073,0.3461446322,-1.686615352,-0.2133719897,0.2436579001,-1.9237869537,0.7299871868,0.0437263567,-2.4283341242,-0.8023710495,-0.1611312713,-1.7910600912,-0.7194606914,1.171802597
345.0,-0.4254092206,-0.325900589,-0.5595202673,0.3404385202,0.2244095843,0.389742241,1.7904290336,0.2844694338,-0.0588479889,2.4050104002,-0.586733195,0.4775813824,2.1663111791,-0.1169889823,-0.9930998235,2.1851067054,1.2601226972,0.3802337709,-1.7175383103,-0.226411646,0.2460689748,-1.9745790654,0.7144027231,0.0024909039,-2.4725284475,-0.8198264349,-0.2523300002,-1.8212010729,-0.7313222094,1.1743867048
346.0,-0.4310703425,-0.3138857091,-0.5474800712,0.3588632362,0.2247616076,0.3983755137,1.8083373053,0.2821510928,-0.0778048654,2.3868325042,-0.5382599372,0.5774719272,2.2007785599,-0.1886881528,-1.0470792108,2.2808503931,1.3412277151,0.3999435368,-1.7490425697,-0.2431583339,0.2451372688,-2.0385304919,0.7328039552,-0.0290198356,-2.5186155325,-0.8382624845,-0.3531660422,-1.8385675263,-0.7330658851,1.1904779626
347.0,-0.435924962,-0.3004861499,-0.5306100422,0.3780024592,0.2236045209,0.4029208821,1.8284474823,0.2791275588,-0.0935471328,2.3525958034,-0.4697560374,0.6710477837,2.2184415347,-0.2396840826,-1.0944895917,2.3632667391,1.3915669306,0.3964275604,-1.7818015505,-0.2622508027,0.2397091103,-2.1087867423,0.7642119751,-0.0456202615,-2.5538133667,-0.8513858058,-0.4492397842,-1.8467392448,-0.7250408499,1.2148221055
348.0,-0.4399549102,-0.2857365951,-0.5091591537,0.3973699418,0.2211395713,0.4034203087,1.8508317335,0.2755873885,-0.106030193,2.3063649058,-0.3849723879,0.7502297844,2.2187992923,-0.2675597247,-1.1239385605,2.4266343812,1.4069461185,0.3669398629,-1.8160541644,-0.2821709811,0.2292811492,-2.1781960127,0.7893073589,-0.0435905206,-2.5711180376,-0.856648095,-0.5293844868,-1.8492253596,-0.7075827285,1.240303844
349.0,-0.4431720263,-0.2697392264,-0.4836134477,0.4164706757,0.2176352411,0.4000928644,1.8750554485,0.2718444352,-0.1152362661,2.254459683,-0.2907401046,0.80983631,2.2037714586,-0.2726911826,-1.129515071,2.4676694706,1.3875788865,0.3111608633,-1.8515427137,-0.3017659463,0.2140973523,-2.2415675153,0.7964231609,-0.0225262929,-2.5680830324,-0.8542382913,-0.586457715,-1.8494700345,-0.6816173188,1.259559395
350.0,-0.4456173446,-0.2526738819,-0.4547017951,0.4348268163,0.2134302725,0.393353175,1.9003658931,0.2684351253,-0.1212533868,2.2046875429,-0.1962087858,0.848871224,2.1771207767,-0.2581984719,-1.1101070755,2.4845356651,1.3361494417,0.2300647218,-1.8876129024,-0.3201601828,0.1949637786,-2.2958186649,0.7805110563,0.0152494897,-2.5457559166,-0.8463796623,-0.617400142,-1.8508605197,-0.6493072403,1.2665791311
351.0,-0.4473840542,-0.2348000162,-0.42338867,0.4520249157,0.2089387002,0.3838351056,1.9257453759,0.2659679437,-0.1242515181,2.1651707915,-0.1113916292,0.8708468405,2.1443213034,-0.2308354167,-1.0705377201,2.4773744961,1.2590557498,0.1262644772,-1.9232592122,-0.3365942528,0.1731376897,-2.3397871351,0.7416753615,0.0654812659,-2.5087111351,-0.8375492893,-0.6241457225,-1.8565382655,-0.6143460833,1.2578976802
352.0,-0.4486524209,-0.2164475329,-0.3908448112,0.4677804719,0.2046464383,0.3724030923,1.9497941947,0.2646469655,-0.124291529,2.1430023015,-0.0450067555,0.882490512,2.1122623543,-0.2025197377,-1.024016355,2.4510532376,1.1715050617,0.005294186,-1.9570803271,-0.3503329782,0.1503830318,-2.3744141716,0.6849780025,0.1224932427,-2.4659015796,-0.8355799121,-0.6158998652,-1.869020154,-0.581885632,1.2333218125
353.0,-0.4497212454,-0.1979953101,-0.3583836727,0.4820059259,0.2010855179,0.3601264407,1.97047095,0.2632966578,-0.121094042,2.1433201685,-0.0020283291,0.8906666494,2.0876536988,-0.1901558214,-0.9916810255,2.4203055318,1.1066773507,-0.1245444052,-1.9873094938,-0.3606990638,0.1289516251,-2.403308654,0.6210353094,0.1798166717,-2.4302534839,-0.8523209843,-0.6104884853,-1.8897142071,-0.5581897196,1.1963718273
354.0,-0.4510176709,-0.1798441413,-0.3273555319,0.4948545774,0.1987662485,0.348200182,1.9856292773,0.2592901977,-0.1141539027,2.1691209391,0.0178506995,0.8991526376,2.0740572734,-0.2088349988,-0.9902402261,2.4059307246,1.1087862601,-0.2597198227,-2.0123570663,-0.3674792173,0.1107320586,-2.4329715665,0.5653955301,0.231411914,-2.4123110561,-0.8988156145,-0.6261831235,-1.9184994235,-0.5499770041,1.154413689
355.0,-0.4530618714,-0.1623992848,-0.2990136039,0.5067114699,0.1980867314,0.337836571,1.9954683423,0.2525896594,-0.1041547996,2.2210723348,0.0192396219,0.9079531346,2.0711841729,-0.2608410675,-1.0143781877,2.4058707901,1.175699388,-0.4013668674,-2.0317512193,-0.3715728056,0.095639228,-2.4708909121,0.5331429362,0.2729851331,-2.4106248061,-0.9729867421,-0.6633094506,-1.9537699127,-0.5633422859,1.1176042836
356.0,-0.4563642506,-0.1460468868,-0.2743931358,0.5181142314,0.1993016683,0.3301539459,2.00181934,0.2457598787,-0.0940422839,2.2969006666,0.0085625315,0.9140872944,2.0775128602,-0.3354011903,-1.0422066141,2.4008897836,1.260804982,-0.5378228735,-2.0461528011,-0.3743929092,0.0820426021,-2.5206482964,0.528933512,0.3015342008,-2.4150597085,-1.0580537013,-0.7049124372,-1.9933613025,-0.6021948078,1.0947527238
357.0,-0.461280045,-0.1310986267,-0.2542171531,0.5295783759,0.2025263388,0.3260460355,2.0057879488,0.2399862359,-0.0866054057,2.3910795665,-0.0075297353,0.9120440707,2.0916098947,-0.4181529576,-1.0541205918,2.3816497174,1.3306244875,-0.6546409236,-2.0566437592,-0.3766523982,0.068962822,-2.5787411273,0.5435550178,0.3139074222,-2.4168851134,-1.1354299445,-0.7349879552,-2.0357185497,-0.6663408184,1.0869637821
358.0,-0.4678808497,-0.117731865,-0.238834407,0.5413824849,0.2077183775,0.3260724398,2.0079323611,0.2351292296,-0.0832448944,2.495352373,-0.0229237204,0.8954981882,2.1118371563,-0.4971963069,-1.0398400899,2.3474793242,1.3705972808,-0.7433954687,-2.0642569275,-0.3785346949,0.0567848195,-2.6373783054,0.5620266816,0.3075133375,-2.4115220579,-1.1921695014,-0.7458074641,-2.0798701343,-0.7503004729,1.0858853965
359.0,-0.4758982329,-0.1059647359,-0.2282189568,0.553441432,0.2146676743,0.3304269622,2.0087365289,0.2306773794,-0.0844129049,2.6001062738,-0.0324894386,0.8598548919,2.136083553,-0.5642365576,-0.9966859049,2.300728942,1.3753408988,-0.8003629411,-2.0697960355,-0.3802830401,0.0465207161,-2.6888359639,0.5717677454,0.2817477586,-2.3973398207,-1.221218019,-0.7363546468,-2.1245364508,-0.8444319208,1.079576793
360.0,-0.4847631379,-0.0956806863,-0.2220394965,0.5653216946,0.2230217102,0.3389922852,2.0087009258,0.2262089501,-0.0901383788,2.6960944661,-0.0322971831,0.8039931448,2.1617577894,-0.61432229,-0.9271427118,2.2445319974,1.3432108558,-0.824355918,-2.0738005917,-0.3822793646,0.0390628774,-2.7275455699,0.5652048653,0.2381802479,-2.3745357699,-1.2203597461,-0.7101843865,-2.1678023688,-0.9377665034,1.0591877068
361.0,-0.4937170459,-0.0866838963,-0.2197670188,0.5763612301,0.2323382664,0.3514465627,2.0082480616,0.221553105,-0.1002159493,2.775923051,-0.0196062417,0.7307353521,2.1859568231,-0.646118124,-0.8378967007,2.1823988034,1.2747043175,-0.8160358784,-2.0765238837,-0.3848222722,0.0349840154,-2.7506126704,0.5396922673,0.1800798301,-2.3447622869,-1.1923295649,-0.6749545493,-2.2074787072,-1.020483728,1.0214894218
362.0,-0.5019440767,-0.0787528244,-0.2207767788,0.585822073,0.2421414139,0.3673741606,2.0075578654,0.2167824364,-0.1140991908,2.8351472734,0.0072860124,0.6464973605,2.2059124807,-0.6632395436,-0.7398025126,2.1185111142,1.1737174008,-0.7791119403,-2.0778668904,-0.3878733689,0.0347076049,-2.7581589302,0.4973623203,0.1119520076,-2.3112167145,-1.1463572867,-0.6433966947,-2.2416192686,-1.0852563505,0.9684020154
363.0,-0.5086802384,-0.0716675267,-0.2244181515,0.5930205454,0.2519644734,0.3863471392,2.0063765877,0.2118348231,-0.1305261841,2.8730219381,0.0492340542,0.5604075597,2.2197773509,-0.6757634457,-0.6470977945,2.0581864323,1.0532349876,-0.7249266669,-2.0773150038,-0.3909752393,0.03870766,-2.7539777138,0.4454809381,0.0389950938,-2.2783199981,-1.0989116917,-0.6337120138,-2.2689565509,-1.1279224444,0.9056166503
364.0,-0.5132788566,-0.0652060892,-0.2300497226,0.5974150088,0.2613813194,0.4079626726,2.00398477,0.2052043654,-0.1468423226,2.8926115466,0.1064576638,0.4827042256,2.2270835496,-0.698301709,-0.5735786257,2.007278357,0.9484573776,-0.6827704083,-2.0740878986,-0.3937818546,0.0471797996,-2.7457521905,0.396105853,-0.0339386846,-2.2492800308,-1.06665866,-0.6633092282,-2.2892338424,-1.1480342843,0.8412858024
365.0,-0.515237869,-0.0591327668,-0.2370482798,0.5986611789,0.2700316335,0.431827305,1.9997286073,0.1930265481,-0.159094328,2.8996172415,0.1786893931,0.4223823104,2.2276548328,-0.7412380947,-0.5263761158,1.9675394812,0.9183642624,-0.7022602267,-2.0676075502,-0.3969359731,0.0589135308,-2.7424578295,0.3621458709,-0.1036127441,-2.2226733488,-1.051435001,-0.7332638447,-2.3034665472,-1.1495941569,0.7851514169
366.0,-0.5142209804,-0.0532129635,-0.2448027399,0.5966417239,0.2776306346,0.4574882432,1.993428248,0.1751127828,-0.1669150804,2.8998644007,0.2648470026,0.3849554567,2.2203513079,-0.8030589838,-0.5036502565,1.9350940088,0.9663719221,-0.7944225691,-2.0578373699,-0.4012731725,0.0710116853,-2.747887149,0.3493665703,-0.1679446566,-2.1944190647,-1.0410928671,-0.8245743461,-2.3140892702,-1.1414712827,0.7477278619
367.0,-0.5100778286,-0.0472347966,-0.2527083926,0.5914611304,0.2839589711,0.4843380588,1.9849099634,0.1559594678,-0.1742219046,2.8952280372,0.3622992499,0.3701650903,2.2038735635,-0.8722235757,-0.4979898945,1.9093101976,1.0310532019,-0.9166312411,-2.0452117824,-0.4064186769,0.0802223706,-2.7571815707,0.3530080362,-0.2235628519,-2.1623391831,-1.0250336002,-0.9138397414,-2.3243822266,-1.1348832742,0.7378642168
